都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
222038,,静岡県,沼津市,ハートフルケアさくら沼津西,ハートフルケアサクラヌマヅニシ,訪問介護,沼津市大塚７２番地,,,,055-960-6445,,055-960-6446,,ハートフルケアさくら合同会社,2271103364,月～金,12/29～1/3を除く,-,,
222038,,静岡県,沼津市,ベストライフ沼津,ベストライフヌマヅ,特定施設入居者生活介護,沼津市西間門４８２－１,,,,055-964-2540,,055-964-2541,,株式会社ベストライフ中部,2271103372,月～日,,50,,
222038,,静岡県,沼津市,ツクイ西沢田,ツクイニシサワダ,居宅介護支援,沼津市西沢田４９８－２,,,,055-929-8210,,055-929-8211,,株式会社ツクイ,2271103380,月～金,,-,,
222038,,静岡県,沼津市,ツクイ西沢田,ツクイニシサワダ,通所介護,沼津市西沢田４９８－２,,,,055-929-8210,,055-929-8211,,株式会社ツクイ,2271103380,月～日,,36,,
222038,,静岡県,沼津市,ツクイ西沢田,ツクイニシサワダ,訪問介護,沼津市西沢田４９８－２,,,,055-929-8210,,055-929-8211,,株式会社ツクイ,2271103380,月～日,,-,,
222038,,静岡県,沼津市,ツクイ沼津原町,ツクイヌマヅハラマチ,訪問入浴介護,沼津市原町中２丁目１４－２４,,,,055-969-3830,,055-969-3831,,株式会社ツクイ,2271103398,月～土,,-,,
222038,,静岡県,沼津市,ケアプランセンターえくる,ケアプランセンターエクル,居宅介護支援,沼津市大岡2905番地の1,,,,055-928-5531,,055-928-5532,,五竜製作株式会社,2271103406,月～金,12/29～1/3、国民の祝日を除く,-,,
222038,,静岡県,沼津市,アースケアステーション小諏訪,アースケアステーションコズワ,訪問介護,沼津市小諏訪９７６番地の１,,,,055-929-0517,,055-929-0518,,株式会社アース,2271103414,月～日,,-,,
222038,,静岡県,沼津市,アースデイサロン小諏訪,アースデイサロンコズワ,通所介護,沼津市小諏訪９７６番地の１,,,,055-929-0517,,055-929-0518,,株式会社アース,2271103414,月～日,,22,,
222038,,静岡県,沼津市,在宅介護ステーション　テンダー,ザイタクカイゴステーション　テンダー,訪問介護,沼津市大岡１８６２－３,,,,055-960-6388,,055-955-8245,,株式会社マウントフィールド,2271103448,月～日,,-,,
222038,,静岡県,沼津市,ヘルパーステーション　てｔｏて,ヘルパーステーション　テトテ,訪問介護,沼津市双葉町７－１４,　ルネッサファミーユ１階,,,055-929-0033,,055-929-0032,,株式会社Ｂ＆Ｌ,2271103455,月～日,年末年始（12/30～1/3）を除く,-,,
222038,,静岡県,沼津市,ケアサービス　めるも,ケアサービス　メルモ,訪問介護,沼津市松長１４２－２,,,,0559-68-1178,,0559-67-5337,,ケアサービス　めるも,2281100012,月～日,,-,,
222038,,静岡県,沼津市,ニチイケアセンター香貫山,ニチイケアセンターカヌキヤマ,認知症対応型共同生活介護,沼津市下香貫塩満1830-2,,,,055-935-1031,,055-935-1032,,株式会社ニチイ学館,2291100069,月～日,,18,,
222038,,静岡県,沼津市,グループホームふれあい静浦,グループホームフレアイシズウラ,認知症対応型共同生活介護,沼津市獅子浜111-1,,,,055-943-5550,,055-933-5005,,株式会社在宅支援センターふれあい,2291100077,月～日,,18,,
222038,,静岡県,沼津市,こすもす原,コスモスハラ,認知症対応型共同生活介護,沼津市原東中1528-1,,,,055-941-6294,,055-941-6297,,株式会社コスモスケアサービス,2291100085,月～日,,18,,
222038,,静岡県,沼津市,こすもす原,コスモスハラ,認知症対応型通所介護,沼津市原東中1528-1,,,,055-941-6296,,055-941-6297,,株式会社コスモスケアサービス,2291100085,月～日,12/30～1/3を除く,12,,
222038,,静岡県,沼津市,小規模多機能ホームふれあい黄瀬川,ショウキボタキノウホームフレアイキセガワ,小規模多機能型居宅介護,沼津市大岡266-9,,,,055-928-6991,,055-928-6992,,株式会社在宅支援センターふれあい,2291100093,月～日,,登録28人、通所サービス17人、宿泊サービス9人,,
222038,,静岡県,沼津市,グループホーム　のどかの家　沼津,グループホーム　ノドカノイエ　ヌマヅ,認知症対応型共同生活介護,沼津市大塚1127-3,,,,055-968-7588,,055-968-7588,,一般社団法人のどか,2291100101,月～日,,18,,
222038,,静岡県,沼津市,小規模多機能ホームふれあい岡宮,ショウキボタキノウホームフレアイオカノミヤ,小規模多機能型居宅介護,沼津市岡宮598-2,,,,055-925-0070,,055-925-0071,,株式会社在宅支援センターふれあい,2291100119,月～日,,登録29人、通所サービス18人、宿泊サービス9人,,
222038,,静岡県,沼津市,グループホームふれあい岡宮,グループホームフレアイオカノミヤ,認知症対応型共同生活介護,沼津市岡宮598-2,,,,055-925-2111,,055-925-2112,,株式会社在宅支援センターふれあい,2291100127,月～日,,18,,
222038,,静岡県,沼津市,小規模多機能型居宅介護支援事業所プレーゲあしたか,ショウキボタキノウガタキョタクカイゴシエンジギョウショプレーゲアシタカ,小規模多機能型居宅介護,沼津市東椎路1639-1,,,,055-967-3402,,055-967-3401,,社会福祉法人春風会,2291100135,月～日,,登録29人、通所サービス18人、宿泊サービス9人,,
222038,,静岡県,沼津市,地域密着型特別養護老人ホームプレーゲあしたか,チイキミッチャクガタトクベツヨウゴロウジンホームプレーゲアシタカ,地域密着型介護老人福祉施設入所者生活介護,沼津市東椎路1639-1,,,,055-967-3400,,055-967-3401,,社会福祉法人春風会,2291100135,月～日,,29,,
222038,,静岡県,沼津市,小規模多機能ホーム和みの家,ショウキボタキノウホームナゴミノイエ,小規模多機能型居宅介護,沼津市大平1538-1,,,,055-935-6888,,055-931-2882,,社会福祉法人　信愛会,2291100143,月～日,,登録25人、通所サービス15人、宿泊サービス9人,,
222038,,静岡県,沼津市,きせがわ定期巡回・随時対応型訪問介護看護事業所,キセガワテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,沼津市大岡1155,,,,055-954-0003,,055-954-0006,,医療法人社団　真養会,2291100150,月～日,,-,,
222038,,静岡県,沼津市,小規模多機能ホームふれあい島郷,ショウキボタキノウホームフレアイトウゴウ,小規模多機能型居宅介護,沼津市下香貫字清水2135,,,,055-933-0700,,055-933-0701,,株式会社在宅支援センターふれあい,2291100168,月～日,,登録29人、通所サービス18人、宿泊サービス9人,,
222038,,静岡県,沼津市,看護小規模多機能型居宅介護事業所　せいれい緑町,カンゴショウキボタキノウガタキョタクカイゴジギョウショ　セイレイミドリチョウ,複合型サービス（看護小規模多機能型居宅介護）,沼津市本字下一丁田898-1,,,,055-952-1000,,055-952-1001,,一般財団法人芙蓉協会,2291100176,月～日,,"登録29人,通所サービス18人,宿泊サービス8人",,
222038,,静岡県,沼津市,グループホームふれあい島郷,グループホームフレアイトウゴウ,認知症対応型共同生活介護,沼津市下香貫字清水2135,,,,055-933-7550,,055-933-7551,,株式会社在宅支援センターふれあい,2291100184,月～日,,18,,
222038,,静岡県,沼津市,地域密着型特別養護老人ホーム　ノアノアテラス,チイキミッチャクガタトクベツヨウゴロウジンホーム　ノアノアテラス,地域密着型介護老人福祉施設入所者生活介護,沼津市大平字出水2804-1,,,,055-933-7501,,055-933-7502,,社会福祉法人ウェルネスケア,2291100192,月～日,,29,,
222038,,静岡県,沼津市,手鞠デイサービス,テマリデイサービス,認知症対応型通所介護,沼津市西島町19-64,,,,055-928-7763,,055-933-2605,,特定非営利活動法人　友愛ホーム,2291100200,月～日,,3,,
222038,,静岡県,沼津市,グループホーム　岡宮の憩,グループホーム　オカノミヤノイコイ,認知症対応型共同生活介護,沼津市岡宮字宮久保753-2,,,,055-926-2299,,055-926-2299,,株式会社　フロンティアの介護,2291100218,月～日,,18,,
222038,,静岡県,沼津市,ユアステップリハケアセンター,ユアステップリハケアセンター,地域密着型通所介護,沼津市中沢田385,　ビーエムリーシングビル1F,,,055-929-0070,,055-929-0071,,株式会社Ｓｕｏｒａ,2291100226,月～土,,15,,
222038,,静岡県,沼津市,アクタガワ　ハートフルホーム開北,アクタガワ　ハートフルホームカイホク,認知症対応型共同生活介護,沼津市本田町2-52,,,,055-929-1805,,055-929-2588,,株式会社アクタガワ,2291100234,月～日,,18,,
222038,,静岡県,沼津市,デイサービスこころ沼津大岡,デイサービスココロヌマヅオオオカ,地域密着型通所介護,沼津市大岡1080,,,,055-939-5221,,055-939-5223,,ＫＴＳ株式会社,2291100242,月～土,12/30～1/3は除く,10,,
222038,,静岡県,沼津市,小規模多機能型居宅介護施設あさなぎ,ショウキボタキノウガタキョタクカイゴシセツアサナギ,小規模多機能型居宅介護,沼津市西間門3-2-1,,,,055-939-7700,,055-939-7711,,株式会社アルデバラン,2291100259,月～日,,登録29人、通所サービス18人、宿泊サービス9人,,
222038,,静岡県,沼津市,クローバーライフ,クローバーライフ,地域密着型通所介護,沼津市大岡3317,,,,055-924-0710,,055-924-0716,,株式会社クローバー,2291100267,月～土,1/1を除く,15,,
222038,,静岡県,沼津市,ル・グランハート沼津,ル・グランハートヌマヅ,地域密着型通所介護,沼津市一本松104-2,,,,055-968-1800,,055-968-1801,,株式会社　ル・グラン,2291100275,月～日,12/30～1/3を除く,18,,
222038,,静岡県,沼津市,デイサービス　ひとつ松長,デイサービス　ヒトツマツナガ,地域密着型通所介護,沼津市松長55-5,,,,055-952-4565,,055-952-4566,,株式会社パワー・オブ・ワン,2291100283,月～日,12/31～1/3を除く,18,,
222038,,静岡県,沼津市,デイサービスのぞみ,デイサービスノゾミ,地域密着型通所介護,沼津市原町中３丁目13-22,,,,055-967-3900,,055-967-3900,,株式会社サニーウォーク,2291100309,月～金,8/13～8/16・12/30～1/3は休業,10,,
222038,,静岡県,沼津市,デイサービス　ランラン,デイサービス　ランラン,地域密着型通所介護,沼津市岡宮字仲沖377-1,,,,055-939-7088,,055-939-7089,,株式会社内田祥三建築事務所,2291100317,月～金,12/29～1/3を除く,16,,
222038,,静岡県,沼津市,特別養護老人ホーム　沼津南陽光園,トクベツヨウゴロウジンホーム　ヌマヅミナミヨウコウエン,地域密着型介護老人福祉施設入所者生活介護,沼津市下香貫字浜田2985-1,,,,055-933-2200,,055-933-2220,,社会福祉法人珀寿会,2291100333,月～日,,29,,
222038,,静岡県,沼津市,Re・Location,リ・ロケーション,地域密着型通所介護,沼津市岡宮73-5,,,,055-900-9925,,055-900-9926,,株式会社ArikA,2291100341,月～土,12/30～1/3を除く,13,,
222038,,静岡県,沼津市,看護小規模多機能型居宅介護事業所　いがぐりの里,カンゴショウキボタキノウガタキョタクカイゴジギョウショ　イガグリノサト,複合型サービス（看護小規模多機能型居宅介護）,沼津市志下451,,,,055-960-6808,,055-934-3800,,医療法人社団　公章会,2291100358,月～日,,"登録29人,通所サービス18人,宿泊サービス9人",,
222038,,静岡県,沼津市,郷の音,サトノネ,地域密着型通所介護,沼津市江原町17-34,,,,055-960-9905,,055-960-9906,,FUN　LIFE合同会社,2291100366,月～金,,15,,
222038,,静岡県,沼津市,グループホームはづき,グループホームハヅキ,認知症対応型共同生活介護,沼津市東間門下中溝616番地1,,,,055-952-6667,,055-952-6667,,株式会社ポジティブ・ケアワークス,2291100374,月～日,,9,,
222038,,静岡県,沼津市,レコードブック沼津吉田,レコードブックヌマヅヨシダ,地域密着型通所介護,沼津市吉田町28-21,,,,055-957-8257,,055-957-8258,,東海自動車株式会社,2291100382,月～金、祝,12/30～1/3を除く,18,,
222038,,静岡県,沼津市,デイサービスさとやま,デイサービスサトヤマ,地域密着型通所介護,沼津市東原560番地1,,,,055-928-5887,,055-928-6337,,医療法人友愛会,2291100390,月～金,12/30～1/3を除く,9,,
222038,,静岡県,沼津市,檜楽園,カイラクエン,地域密着型通所介護,沼津市平町4-16,,,,055-962-4850,,,,合同会社いずいっと,2291100408,月～金,1/1～1/3を除く,10,,
222038,,静岡県,沼津市,地球のかけら,ホシノカケラ,地域密着型通所介護,沼津市東椎路字中尾1640-10,,,,080-4677-7809,,055-941-5104,,株式会社デイベンロイ,2291100416,月～金,祝日、土日、12/30～1/3を除く,10,,
